"subject" "activity" "Time Body Accelerometer -Mean()-X" "Time Body Accelerometer -Mean()-Y" "Time Body Accelerometer -Mean()-Z" "Time Body Accelerometer- -Standard Deviation()-X" "Time Body Accelerometer- -Standard Deviation()-Y" "Time Body Accelerometer- -Standard Deviation()-Z" "Time Gravity Accelerometer -Mean()-X" "Time Gravity Accelerometer -Mean()-Y" "Time Gravity Accelerometer -Mean()-Z" "Time Gravity Accelerometer- -Standard Deviation()-X" "Time Gravity Accelerometer- -Standard Deviation()-Y" "Time Gravity Accelerometer- -Standard Deviation()-Z" "Time Body AccelerometerJerk -Mean()-X" "Time Body AccelerometerJerk -Mean()-Y" "Time Body AccelerometerJerk -Mean()-Z" "Time Body AccelerometerJerk- -Standard Deviation()-X" "Time Body AccelerometerJerk- -Standard Deviation()-Y" "Time Body AccelerometerJerk- -Standard Deviation()-Z" "Time Body Gyroscope -Mean()-X" "Time Body Gyroscope -Mean()-Y" "Time Body Gyroscope -Mean()-Z" "Time Body Gyroscope- -Standard Deviation()-X" "Time Body Gyroscope- -Standard Deviation()-Y" "Time Body Gyroscope- -Standard Deviation()-Z" "Time Body GyroscopeJerk -Mean()-X" "Time Body GyroscopeJerk -Mean()-Y" "Time Body GyroscopeJerk -Mean()-Z" "Time Body GyroscopeJerk- -Standard Deviation()-X" "Time Body GyroscopeJerk- -Standard Deviation()-Y" "Time Body GyroscopeJerk- -Standard Deviation()-Z" "Time Body Accelerometer Magnitude -Mean()" "Time Body Accelerometer Magnitude- -Standard Deviation()" "Time Gravity Accelerometer Magnitude -Mean()" "Time Gravity Accelerometer Magnitude- -Standard Deviation()" "Time Body AccelerometerJerk Magnitude -Mean()" "Time Body AccelerometerJerk Magnitude- -Standard Deviation()" "Time Body Gyroscope Magnitude -Mean()" "Time Body Gyroscope Magnitude- -Standard Deviation()" "Time Body GyroscopeJerk Magnitude -Mean()" "Time Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency Body Accelerometer -Mean()-X" "Frequency Body Accelerometer -Mean()-Y" "Frequency Body Accelerometer -Mean()-Z" "Frequency Body Accelerometer- -Standard Deviation()-X" "Frequency Body Accelerometer- -Standard Deviation()-Y" "Frequency Body Accelerometer- -Standard Deviation()-Z" "Frequency Body Accelerometer -MeanFreq()-X" "Frequency Body Accelerometer -MeanFreq()-Y" "Frequency Body Accelerometer -MeanFreq()-Z" "Frequency Body AccelerometerJerk -Mean()-X" "Frequency Body AccelerometerJerk -Mean()-Y" "Frequency Body AccelerometerJerk -Mean()-Z" "Frequency Body AccelerometerJerk- -Standard Deviation()-X" "Frequency Body AccelerometerJerk- -Standard Deviation()-Y" "Frequency Body AccelerometerJerk- -Standard Deviation()-Z" "Frequency Body AccelerometerJerk -MeanFreq()-X" "Frequency Body AccelerometerJerk -MeanFreq()-Y" "Frequency Body AccelerometerJerk -MeanFreq()-Z" "Frequency Body Gyroscope -Mean()-X" "Frequency Body Gyroscope -Mean()-Y" "Frequency Body Gyroscope -Mean()-Z" "Frequency Body Gyroscope- -Standard Deviation()-X" "Frequency Body Gyroscope- -Standard Deviation()-Y" "Frequency Body Gyroscope- -Standard Deviation()-Z" "Frequency Body Gyroscope -MeanFreq()-X" "Frequency Body Gyroscope -MeanFreq()-Y" "Frequency Body Gyroscope -MeanFreq()-Z" "Frequency Body Accelerometer Magnitude -Mean()" "Frequency Body Accelerometer Magnitude- -Standard Deviation()" "Frequency Body Accelerometer Magnitude -MeanFreq()" "Frequency  Body AccelerometerJerk Magnitude -Mean()" "Frequency  Body AccelerometerJerk Magnitude- -Standard Deviation()" "Frequency  Body AccelerometerJerk Magnitude -MeanFreq()" "Frequency  Body Gyroscope Magnitude -Mean()" "Frequency  Body Gyroscope Magnitude- -Standard Deviation()" "Frequency  Body Gyroscope Magnitude -MeanFreq()" "Frequency  Body GyroscopeJerk Magnitude -Mean()" "Frequency  Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency  Body GyroscopeJerk Magnitude -MeanFreq()"
"WALKING_UPSTAIRS" 0.27616038 -0.018258159 -0.10492036 -0.97000881 -0.98965068 -0.9862869 -0.97095624 0.76948547 0.63553833 -0.96436164 -0.99617311 -0.99427727 -0.96607892 0.0048735219 0.00020497514 -0.99057679 -0.989595 -0.99259907 -0.99085016 -0.066395121 0.073190939 -0.99540408 -0.98863822 -0.98470204 -0.9955055 -0.044608843 -0.050353735 -0.99548866 -0.99149107 -0.98801568 -0.9951284 -0.98126334 -0.9830947 -0.98126334 -0.9830947 -0.99557948 -0.99599268 -0.98928214 -0.98850048 -0.994198 -0.99536828 -0.9872845 -0.98904021 -0.96717715 -0.99063156 -0.98471529 -0.9772312 0.17959395 0.086956373 0.57442653 -0.98975836 -0.99085408 -0.99293204 -0.99010835 -0.99294647 -0.9916368 -0.011794612 0.1627639 -0.44558105 -0.98785183 -0.98270522 -0.99577016 -0.98916115 -0.98673344 -0.99506368 -0.0018096974 0.022672575 -0.32327355 -0.98105261 -0.98103371 -0.25817524 -0.99564801 -0.99341128 -0.90201456 -0.99119618 -0.98913636 -0.70757518 -0.99572571 -0.99457906 -0.77814908
"WALKING_UPSTAIRS" 0.27625455 -0.016985093 -0.10885324 -0.99639413 -0.98567065 -0.98354536 -0.99731663 -0.11843093 0.17257908 -0.99902145 -0.997234 -0.99413399 -0.99901335 0.017151419 -0.0013815426 -0.99658085 -0.98474296 -0.99069383 -0.99675874 -0.075428757 0.084448765 -0.99441796 -0.98896745 -0.98331636 -0.99518436 -0.044492057 -0.050073195 -0.993369 -0.99440543 -0.99094466 -0.9934991 -0.99087672 -0.9915906 -0.99087672 -0.9915906 -0.9925433 -0.99264969 -0.98549334 -0.98820574 -0.99348714 -0.99446956 -0.98289752 -0.98570956 -0.9963833 -0.98714547 -0.98255398 -0.99580723 0.30661978 0.081813581 -0.51455198 -0.98382667 -0.98815825 -0.99710634 -0.98713525 -0.99198694 -0.99613585 0.078537222 0.130854 -0.62058952 -0.98983461 -0.98371747 -0.99537599 -0.98841329 -0.98453327 -0.99353092 -0.160007 -0.23245272 -0.55686484 -0.99239429 -0.99019664 -0.69313859 -0.99419735 -0.99185851 -0.82925577 -0.9853784 -0.98385315 -0.43430124 -0.99255979 -0.9932324 0.12111292
"WALKING_UPSTAIRS" 0.27627058 -0.0072991585 -0.080292541 -0.99431265 -0.97201406 -0.96850889 -0.99543785 -0.35756713 0.17967315 -0.99877324 -0.9758443 -0.94451807 -0.9987733 0.015775734 -0.022919675 -0.98738171 -0.97657504 -0.99088158 -0.98704717 -0.067204394 0.080348049 -0.98459296 -0.986487 -0.98194466 -0.98511933 -0.047188007 -0.045642131 -0.98758204 -0.99453901 -0.99104626 -0.98709345 -0.97402389 -0.97403202 -0.97402389 -0.97403202 -0.98797188 -0.98799123 -0.98119789 -0.97999449 -0.99418407 -0.99400042 -0.97192939 -0.9777573 -0.99567416 -0.97272781 -0.96489126 -0.9930147 0.065711738 -0.10880593 -0.78029105 -0.976275 -0.98935312 -0.98789544 -0.97866119 -0.99091425 -0.98437941 -0.01308007 0.16060891 -0.50383529 -0.98806095 -0.98153578 -0.98503311 -0.98554438 -0.98358179 -0.98412112 -0.2365503 -0.097963286 0.085720128 -0.97358523 -0.9729199 -0.13000258 -0.98650989 -0.98496508 -0.44166351 -0.98236459 -0.97951527 -0.55939026 -0.99472162 -0.99357843 -0.61717477
"WALKING_UPSTAIRS" 0.27628845 -0.020230299 -0.099639409 -0.9720728 -0.99289582 -0.98776726 -0.97321584 0.76868403 0.63685569 -0.97314766 -0.99265662 -0.98366111 -0.97159676 0.014491718 -0.0082304493 -0.99369872 -0.98940885 -0.99300827 -0.99348002 -0.080806128 0.097877102 -0.99456195 -0.99011025 -0.98234863 -0.9946749 -0.042829335 -0.049676334 -0.99751203 -0.9918892 -0.99121775 -0.99778887 -0.98222938 -0.98384579 -0.98222938 -0.98384579 -0.99673866 -0.99638965 -0.99039732 -0.9898649 -0.99315235 -0.99376701 -0.99025497 -0.9891044 -0.96864498 -0.99389749 -0.98694297 -0.97504091 0.30167847 0.2032024 0.38190991 -0.99007808 -0.99242618 -0.99449289 -0.98927354 -0.99198641 -0.99330475 0.1213782 0.062166537 -0.44502363 -0.98905199 -0.98416488 -0.99439081 -0.99083169 -0.98316854 -0.99448232 0.08790451 -0.0030171243 -0.15886968 -0.98122143 -0.97876565 -0.43952712 -0.99586273 -0.99449325 -0.62420267 -0.99171476 -0.99054259 -0.50702938 -0.99324309 -0.99239577 -0.29578466
"WALKING_UPSTAIRS" 0.27631974 -0.017844672 -0.10385552 -0.99576459 -0.99564856 -0.9942946 -0.99679572 0.70859517 0.69142117 -0.99750135 -0.99469385 -0.99334447 -0.99769098 0.011526507 -0.0058181692 -0.99257405 -0.99568368 -0.9947109 -0.99266796 -0.057090164 0.064112225 -0.99802023 -0.99601934 -0.99529468 -0.99795253 -0.037434207 -0.049878664 -0.9961178 -0.99436751 -0.9933751 -0.99599546 -0.99606864 -0.99691914 -0.99606864 -0.99691914 -0.99559462 -0.99588938 -0.99555182 -0.99505573 -0.99643388 -0.99653868 -0.99446 -0.99347166 -0.99618905 -0.99551165 -0.99444851 -0.99575522 0.16716417 0.26865578 -0.41379777 -0.99504179 -0.99215369 -0.99354834 -0.99694894 -0.99624862 -0.99177497 0.15395946 0.25953004 -0.30602882 -0.99494675 -0.99365789 -0.99864392 -0.99681742 -0.99640533 -0.99828333 0.62572574 0.42922897 -0.56687036 -0.99619873 -0.99482419 -0.66242556 -0.99488461 -0.99250133 -0.75363471 -0.99646745 -0.9960401 -0.59198124 -0.99664298 -0.99577079 -0.54345179
"WALKING_UPSTAIRS" 0.27642711 -0.026277565 -0.12694133 -0.99298881 -0.96561954 -0.9657378 -0.99341661 -0.41739217 0.065348552 -0.99497146 -0.97217475 -0.95317626 -0.99475815 0.017702929 0.034901242 -0.99122791 -0.98334338 -0.99065479 -0.99049403 -0.070265151 0.092864514 -0.98470493 -0.98444181 -0.97051035 -0.98556462 -0.0402331 -0.070964995 -0.98876545 -0.99298212 -0.99171636 -0.9885182 -0.97369118 -0.97517271 -0.97369118 -0.97517271 -0.99316908 -0.99386484 -0.98335629 -0.98119485 -0.99343452 -0.99348134 -0.97257829 -0.97418822 -0.99293072 -0.96330923 -0.96271167 -0.99240422 -0.13253471 0.27629228 -0.29733455 -0.98208096 -0.98902257 -0.99086264 -0.98635276 -0.99081268 -0.99036285 -0.0062829666 0.01277763 -0.034440782 -0.98663348 -0.97386344 -0.9852218 -0.98317441 -0.97192347 -0.98064241 -0.39153471 -0.045656877 -0.39068621 -0.9738442 -0.97167163 -0.12458874 -0.99316333 -0.99083239 -0.7415073 -0.98329745 -0.98217462 -0.37736235 -0.99315607 -0.99192625 -0.47294941
"WALKING_UPSTAIRS" 0.27655316 -0.014799101 -0.099806746 -0.98975103 -0.98237581 -0.9876677 -0.99374551 -0.40276525 0.159183 -0.99390734 -0.99125485 -0.99351216 -0.99448443 0.011576134 0.038942674 -0.99128161 -0.98464147 -0.98957987 -0.99359088 -0.044203067 0.067053991 -0.95747241 -0.96526481 -0.95325703 -0.97230129 -0.052638972 -0.085788525 -0.98030615 -0.98257935 -0.98658537 -0.98543745 -0.98008077 -0.98959571 -0.98008077 -0.98959571 -0.98513668 -0.99220382 -0.91271755 -0.93728754 -0.97626846 -0.98333395 -0.98142147 -0.98119964 -0.9925253 -0.98291839 -0.99326742 -0.98903025 0.14353629 0.96560914 -0.66325078 -0.98271357 -0.98692411 -0.99339737 -0.98861586 -0.99098588 -0.99059492 0.21205297 0.0021371937 -0.60942248 -0.96842407 -0.95009064 -0.96219253 -0.96355183 -0.95847752 -0.95196568 -0.45851342 0.031997943 -0.28893474 -0.98439214 -0.9786592 -0.63245633 -0.98608092 -0.9824756 -0.65872863 -0.91672513 -0.90770817 -0.38376328 -0.97488753 -0.97227849 -0.320239
"WALKING_UPSTAIRS" 0.27664638 -0.0049748937 -0.104754 -0.99726953 -0.96546147 -0.98114499 -0.9975726 -0.11858919 0.16680067 -0.99939896 -0.97259765 -0.98544416 -0.99941443 0.014606303 -0.0051785599 -0.99392769 -0.97607626 -0.99182512 -0.99446286 -0.079004412 0.083575679 -0.99393599 -0.98238404 -0.95464749 -0.99380328 -0.046062898 -0.025882513 -0.99040851 -0.99414667 -0.98506173 -0.99072202 -0.97653588 -0.9800184 -0.97653588 -0.9800184 -0.99043645 -0.99053298 -0.97314542 -0.97108082 -0.99310443 -0.99311432 -0.96857414 -0.98706746 -0.99789503 -0.96493071 -0.97824075 -0.99663296 -0.037309672 -0.036521756 -0.71473794 -0.97480791 -0.98993092 -0.99445018 -0.97957803 -0.99232967 -0.99163157 -0.00016019278 0.20066632 -0.66744706 -0.98548212 -0.95473188 -0.99522313 -0.98065277 -0.95858189 -0.99286404 -0.4126584 -0.056158552 -0.603461 -0.97579019 -0.97765245 -0.090671601 -0.9901583 -0.98840641 -0.50530846 -0.9720847 -0.97493211 0.1219872 -0.99297004 -0.99271067 -0.108561
"WALKING_UPSTAIRS" 0.27679437 -0.017846957 -0.099866917 -0.99683186 -0.98725167 -0.97461636 -0.99737575 -0.15944776 0.035579575 -0.99947294 -0.99553439 -0.97592964 -0.99951765 0.011985198 -0.0067160452 -0.99374656 -0.98721727 -0.99504459 -0.99388102 -0.078036283 0.082192061 -0.99657538 -0.9817962 -0.98158003 -0.99660879 -0.04535947 -0.063459168 -0.99729181 -0.99548444 -0.99027026 -0.997002 -0.98621185 -0.98701546 -0.98621185 -0.98701546 -0.99526798 -0.9952075 -0.98040731 -0.98143816 -0.99599179 -0.99629819 -0.98501638 -0.98620379 -0.99749088 -0.98828322 -0.9695287 -0.9961536 0.11470376 -0.13311121 -0.65609085 -0.98607255 -0.99348958 -0.99417763 -0.9897953 -0.99523422 -0.99214923 0.15367852 0.089323059 -0.40255207 -0.98774108 -0.98081757 -0.99678844 -0.97878054 -0.98338274 -0.99649301 -0.5972396 -0.082531173 -0.26012163 -0.985299 -0.98495556 -0.28863762 -0.99539927 -0.99298843 -0.81992848 -0.98009447 -0.97960801 -0.30923593 -0.99633571 -0.99561694 -0.62890425
"WALKING_UPSTAIRS" 0.27683403 -0.016036583 -0.10727545 -0.99532353 -0.99029197 -0.9977026 -0.99568598 0.78558787 0.59549617 -0.99682873 -0.99618999 -0.99720265 -0.99685789 0.013646258 -0.0058661523 -0.99110381 -0.99133016 -0.99448401 -0.99143107 -0.070163 0.069477749 -0.99664377 -0.99062686 -0.98457325 -0.99658162 -0.037114966 -0.04960067 -0.99666297 -0.99381377 -0.99279938 -0.99634305 -0.99882575 -0.9985904 -0.99882575 -0.9985904 -0.99531608 -0.995745 -0.99335458 -0.9926634 -0.99639654 -0.99636156 -0.98993058 -0.99643141 -0.99613227 -0.98998849 -0.99797214 -0.99467371 0.21986697 0.50067213 -0.57742976 -0.99074654 -0.99391714 -0.99139005 -0.99278447 -0.99346666 -0.98909059 0.19556392 0.16530886 -0.37251928 -0.99152529 -0.98824155 -0.99674564 -0.99004352 -0.98461978 -0.99661353 0.13897891 0.0011785234 -0.1030825 -0.99867374 -0.99817331 -0.80464959 -0.99445588 -0.99234037 -0.62274387 -0.99369548 -0.99480068 0.080568601 -0.99671411 -0.99602735 -0.6648241
"WALKING_UPSTAIRS" 0.27685853 0.011056542 -0.12722914 -0.2775426 0.094575476 -0.2390091 -0.34108606 -0.4994073 0.031005867 -0.95771785 -0.94832271 -0.94827598 -0.9600505 0.00025901872 0.038939227 -0.28436481 -0.15450389 -0.70506626 -0.3513215 -0.26358153 0.10712668 -0.40833412 -0.3754 -0.42532751 -0.43838826 -0.11247979 0.018514289 -0.53415674 -0.71299193 -0.53570778 -0.52992891 -0.19866242 -0.35628445 -0.19866242 -0.35628445 -0.20766441 -0.32225181 -0.37586111 -0.3128044 -0.68730502 -0.68981579 0.019920133 -0.451659 -0.29127623 0.06373709 -0.19411372 -0.26086111 -0.087471356 -0.498023 0.079856429 -0.14477519 -0.67487592 -0.38481638 -0.22897445 -0.73358677 -0.19003889 -0.17582767 -0.58599181 -0.6043137 -0.4880048 -0.43029477 -0.42194256 -0.31927659 -0.47612622 -0.37625322 -0.2891657 0.059392111 0.1903294 -0.32209175 -0.19777044 -0.40715298 -0.20748431 -0.1004184 -0.23029614 -0.41869703 -0.44105449 -0.20036511 -0.69407081 -0.66649271 -0.1189883
"WALKING_UPSTAIRS" 0.27704497 -0.016760148 -0.10919185 -0.99460151 -0.98911169 -0.98694538 -0.99494067 -0.400631 0.16496029 -0.99800091 -0.99733028 -0.99270196 -0.99790489 0.0034782461 0.0071125696 -0.9899898 -0.98881594 -0.98398989 -0.9893567 -0.066789342 0.090717226 -0.98927452 -0.98270365 -0.99230471 -0.99174294 -0.037691117 -0.056160905 -0.99143737 -0.99062505 -0.99247512 -0.99194218 -0.99221967 -0.99463872 -0.99221967 -0.99463872 -0.98742956 -0.9886091 -0.97891804 -0.98390767 -0.99152864 -0.99299366 -0.98706223 -0.98460851 -0.99527621 -0.98991357 -0.98880633 -0.99350693 0.18621631 0.50707191 -0.57706228 -0.98819085 -0.98179267 -0.98991438 -0.99050042 -0.98467784 -0.98873484 -0.017182898 0.10996548 -0.075525534 -0.98380588 -0.99002933 -0.99185258 -0.98205381 -0.99391039 -0.98825215 -0.35384918 0.17535489 -0.56626995 -0.99458776 -0.9921364 -0.74551275 -0.98799917 -0.98519168 -0.55142286 -0.98167194 -0.97788331 -0.56924121 -0.99260545 -0.99147662 -0.50772493
"WALKING_UPSTAIRS" 0.27714817 -0.017613671 -0.10740418 -0.99596232 -0.98768288 -0.99154784 -0.9965308 0.78699735 0.5935264 -0.99844386 -0.99485932 -0.99162341 -0.99835532 0.011432439 -0.0082167336 -0.99387426 -0.98473218 -0.99061769 -0.99414661 -0.079410631 0.084496366 -0.99667036 -0.99159447 -0.99006332 -0.99701853 -0.040000544 -0.054629822 -0.99508416 -0.99419426 -0.99466805 -0.9949675 -0.99555631 -0.99638333 -0.99555631 -0.99638333 -0.99136646 -0.99142823 -0.99345303 -0.99273795 -0.99571461 -0.99575757 -0.98617357 -0.99006369 -0.99628341 -0.9882282 -0.99240992 -0.99504181 0.27967351 0.54309903 -0.49413853 -0.98517116 -0.98848152 -0.99372316 -0.98523482 -0.99139037 -0.99201201 0.20169919 0.3815136 -0.36450045 -0.99299893 -0.99222111 -0.9971292 -0.99072262 -0.99006706 -0.99604931 0.037085742 0.072208187 -0.52505718 -0.99622249 -0.99558792 -0.62266891 -0.99161196 -0.98913338 -0.47434813 -0.99379281 -0.99413455 -0.2732232 -0.99545596 -0.99496281 -0.47329183
"WALKING_UPSTAIRS" 0.27723542 -0.025677001 -0.11843072 -0.99639048 -0.95268767 -0.96541011 -0.99667953 -0.12120449 0.16651548 -0.99215769 -0.95481082 -0.94772651 -0.9932394 0.031491585 0.0039751972 -0.99582259 -0.98541127 -0.99165507 -0.99616106 -0.060002794 0.12573995 -0.98842257 -0.99042251 -0.97940389 -0.98703963 -0.044009434 -0.058000018 -0.99410926 -0.99620321 -0.99132934 -0.99374888 -0.96122618 -0.96412075 -0.96122618 -0.96412075 -0.99290606 -0.99260679 -0.97714072 -0.97337963 -0.99584933 -0.99641415 -0.96836119 -0.97868043 -0.99621875 -0.94762416 -0.96017282 -0.99603799 0.021026483 -0.22422357 -0.18128397 -0.98620784 -0.98933917 -0.99590413 -0.98540437 -0.99269849 -0.99478087 0.10238626 -0.009154006 -0.40729171 -0.99180531 -0.9822712 -0.98842833 -0.98956589 -0.98015913 -0.98933082 -0.098528311 -0.28744005 0.39555745 -0.95814272 -0.96727511 0.18960163 -0.99299942 -0.99012622 -0.79652707 -0.97499907 -0.98145883 0.26303378 -0.99675132 -0.99640684 -0.50217794
"WALKING_UPSTAIRS" 0.27724091 -0.01767369 -0.12039377 -0.99512799 -0.9871038 -0.98904192 -0.99609273 -0.14172722 0.0453806 -0.99880018 -0.98854617 -0.97180417 -0.99897935 0.03363227 -0.00046564644 -0.98752889 -0.98612875 -0.9900962 -0.98798317 -0.077127117 0.089804957 -0.98336831 -0.98930227 -0.97755762 -0.98290336 -0.041153213 -0.031678018 -0.99508865 -0.9931168 -0.98345132 -0.995261 -0.99004513 -0.99168639 -0.99004513 -0.99168639 -0.98984237 -0.99071212 -0.98471783 -0.98372721 -0.99234138 -0.9932824 -0.98292608 -0.98808237 -0.99652813 -0.98949055 -0.98969272 -0.99457862 0.49804318 0.40583408 -0.73480099 -0.98560451 -0.98659429 -0.9885433 -0.98784863 -0.99266882 -0.9855239 0.01296483 0.42797871 -0.4023293 -0.9897405 -0.97153173 -0.98395639 -0.98900477 -0.98195203 -0.98534157 -0.18136339 0.53361505 0.22108049 -0.99189473 -0.98986621 -0.60829 -0.99033644 -0.98729508 -0.69925142 -0.98406908 -0.98690622 0.39244259 -0.99267052 -0.9920338 -0.43842285
"WALKING_UPSTAIRS" 0.27740299 -0.017215318 -0.11354467 -0.99630802 -0.98218741 -0.97675191 -0.99645892 -0.40064889 0.17132248 -0.9986425 -0.99843492 -0.99043043 -0.99871298 0.0098497272 -0.010452921 -0.99288541 -0.98642959 -0.9904862 -0.99216024 -0.086939037 0.10084523 -0.99376206 -0.98863623 -0.99060917 -0.99418463 -0.04173109 -0.054597344 -0.99466796 -0.99288172 -0.99244025 -0.99406158 -0.99074528 -0.99063328 -0.99074528 -0.99063328 -0.99482294 -0.99473813 -0.98770809 -0.98798508 -0.99435971 -0.99536241 -0.98252937 -0.98247121 -0.99682663 -0.98201323 -0.97429308 -0.99551166 -0.068004587 0.0080060205 -0.64102066 -0.98645878 -0.9883317 -0.99287638 -0.98735418 -0.9912822 -0.99101945 -0.12475007 -0.10347269 -0.36175169 -0.99035799 -0.98937768 -0.99400171 -0.98760502 -0.99183593 -0.99250821 -0.05022126 -0.035710277 -0.41432498 -0.99112009 -0.98877469 -0.58786223 -0.99490757 -0.99297245 -0.71863113 -0.98832558 -0.98918307 -0.32315981 -0.99461229 -0.99410501 -0.42251715
"WALKING_UPSTAIRS" 0.27746102 -0.01584543 -0.10639347 -0.99502745 -0.97159341 -0.97872472 -0.99589597 -0.42075175 0.061267268 -0.99613717 -0.98906538 -0.98159227 -0.99634858 0.010128253 -0.013201935 -0.98961731 -0.98141948 -0.9894596 -0.98984975 -0.074340759 0.082382273 -0.9901469 -0.99118254 -0.9850075 -0.99042255 -0.038908867 -0.051866697 -0.99147383 -0.99380568 -0.99351864 -0.99164834 -0.98543415 -0.98662143 -0.98543415 -0.98662143 -0.99101282 -0.99031267 -0.99072753 -0.98977127 -0.99488451 -0.99493575 -0.97619194 -0.98349138 -0.9957038 -0.96998062 -0.97662314 -0.99443897 -0.040244128 0.062396995 -0.56159034 -0.98112071 -0.9878848 -0.98961906 -0.98315624 -0.98952152 -0.98724384 0.029248816 0.072280555 -0.32970645 -0.99138461 -0.98741471 -0.99105611 -0.99102057 -0.98539447 -0.98689071 -0.047763183 -0.11584666 -0.58649585 -0.98677206 -0.98288068 -0.61275927 -0.99098238 -0.98790972 -0.62831596 -0.99184283 -0.98998852 -0.69092073 -0.99576015 -0.9944182 -0.77803287
"WALKING_UPSTAIRS" 0.27746452 -0.022945736 -0.14505044 -0.99433963 -0.97146178 -0.96585224 -0.99529335 -0.39775832 0.18647231 -0.98715361 -0.97861967 -0.93054357 -0.99049473 -0.0024026051 -0.004580742 -0.99313579 -0.98615383 -0.9903147 -0.99238801 -0.10082312 0.04530707 -0.9873421 -0.98794283 -0.97599201 -0.98764687 -0.038872701 -0.043490874 -0.99339406 -0.99418973 -0.99200344 -0.99275328 -0.97289478 -0.97491348 -0.97289478 -0.97491348 -0.99107065 -0.99168225 -0.97890673 -0.97647867 -0.9958977 -0.99615187 -0.97443316 -0.98127287 -0.99439744 -0.97062127 -0.95969952 -0.99398591 0.019088034 -0.093669238 -0.3599615 -0.98438681 -0.98856968 -0.9934208 -0.98980052 -0.99059637 -0.99176111 0.0029027515 0.17209674 -0.43652521 -0.99001875 -0.97885861 -0.98740449 -0.98672742 -0.97705755 -0.98654483 -0.31611718 -0.018146171 -0.093906283 -0.9710709 -0.97581546 0.25826283 -0.99206316 -0.99001429 -0.65115544 -0.97781682 -0.98277156 0.15831472 -0.99671989 -0.99578033 -0.7371511
"WALKING_UPSTAIRS" 0.27747775 -0.017918468 -0.10552646 -0.97290191 -0.98988889 -0.98890697 -0.97507433 0.76906401 0.63554937 -0.9783072 -0.99620099 -0.99402872 -0.97707905 0.0059664465 -0.0015305477 -0.99283501 -0.98626686 -0.98663114 -0.99293149 -0.074639135 0.091224555 -0.99534522 -0.99173335 -0.97691929 -0.99506544 -0.039882834 -0.051752962 -0.99599652 -0.99505705 -0.99447077 -0.99635829 -0.97939746 -0.98272238 -0.97939746 -0.98272238 -0.99070335 -0.99008851 -0.99121632 -0.98992856 -0.99734403 -0.99698781 -0.98692208 -0.98696021 -0.97146646 -0.99127052 -0.99032264 -0.97686119 0.42947613 0.37746002 0.34827202 -0.98600416 -0.98508613 -0.99335608 -0.98760534 -0.98661099 -0.99233846 0.24632774 0.11838549 -0.39062025 -0.99371293 -0.9861413 -0.99569127 -0.99056491 -0.97621679 -0.99573216 -0.11265748 -0.29644825 0.13016405 -0.97954206 -0.97747339 -0.27872395 -0.99046844 -0.98971817 -0.32757614 -0.99078627 -0.99251993 0.10405562 -0.99736796 -0.99723263 -0.57690159
"WALKING_UPSTAIRS" 0.27767523 -0.012379484 -0.10466656 -0.99824732 -0.98968847 -0.97817711 -0.99848956 -0.16212082 0.034019738 -0.99949096 -0.98790344 -0.98775243 -0.99948515 0.0086732393 0.0065144189 -0.99549001 -0.98874009 -0.99476802 -0.99544166 -0.063308856 0.075233247 -0.99822217 -0.99279435 -0.99301176 -0.99800651 -0.034474329 -0.051241529 -0.99722796 -0.99690064 -0.9943894 -0.99699857 -0.99068099 -0.99113655 -0.99068099 -0.99113655 -0.99647917 -0.99612216 -0.99336204 -0.99209192 -0.99758308 -0.99754397 -0.98751803 -0.98548737 -0.99846575 -0.99053715 -0.97479757 -0.99811725 0.23295075 -0.037463498 -0.52828138 -0.98817987 -0.99250099 -0.99610058 -0.99033403 -0.99589671 -0.99492264 0.13515919 0.13771082 -0.3000534 -0.9933176 -0.99227552 -0.99860942 -0.99241773 -0.99383145 -0.99780483 0.20069766 0.19010389 -0.76495945 -0.99052787 -0.98918079 -0.49085627 -0.99592333 -0.99441004 -0.73107919 -0.99318284 -0.99319474 -0.19899728 -0.99739258 -0.99709572 -0.53616592
"WALKING_UPSTAIRS" 0.27792121 -0.016941868 -0.11987997 -0.99561711 -0.99112821 -0.98615063 -0.99585361 -0.40079849 0.16869333 -0.99807313 -0.99818414 -0.97793677 -0.99804707 0.0085751484 0.0043733053 -0.99304252 -0.99166984 -0.9925438 -0.99252711 -0.077538933 0.094698373 -0.99597785 -0.99173357 -0.99169882 -0.99596895 -0.035564797 -0.058107808 -0.99498485 -0.99515233 -0.99086772 -0.99464712 -0.99072515 -0.99201209 -0.99072515 -0.99201209 -0.99609523 -0.99609619 -0.99378956 -0.99330753 -0.99654473 -0.99652761 -0.98954837 -0.98783171 -0.9961654 -0.99150929 -0.98524298 -0.99514961 0.15187905 -0.0020878563 -0.50205699 -0.99106507 -0.99168868 -0.99337478 -0.99313239 -0.99182603 -0.99144503 0.089339732 -0.2151962 -0.38229951 -0.99168552 -0.98972015 -0.99648061 -0.99173035 -0.99319201 -0.9952917 0.0096688859 0.34773831 -0.54155631 -0.99097788 -0.9892414 -0.48544426 -0.99634762 -0.99485301 -0.60666212 -0.99458722 -0.99368438 -0.60804957 -0.997229 -0.99655609 -0.70189424
